coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm
ETH,1786741200,1786744740.0,1878.45,1878.4,1879.3,-0.0003831214,3.8794e-06,886153.7580000001,486540062.5297698
ETH,1786744800,1786748280.0,1878.45,1878.8,1879.9,-0.0007447205,3.6489e-06,882711.7292000001,487922672.5350106
ETH,1786748400,1786751940.0,1881.25,1881.2,1882.15,-0.0004516112,1.2944e-06,884997.3198000002,491127791.11868995
ETH,1786752000,1786755480.0,1881.45,1881.6,1882.67,-0.0006214578,6.3323e-06,886539.7714000001,470176522.45098984
ETH,1786755600,1786759140.0,1883.55,1883.5,1884.0,-0.0002123142,7.9414e-06,885678.7718000001,469252889.5461201
ETH,1786759200,1786762680.0,1883.55,1883.64,1884.66,-0.0005624357,3.5549e-06,886749.2423999999,466673959.94850993
ETH,1786762800,1786766340.0,1882.35,1882.3,1883.21,-0.0004301167,1.2776e-06,886129.4532,461796717.97577035
ETH,1786766400,1786769940.0,1883.45,1883.5,1884.4,-0.0004776056,-8.49e-08,886207.1679999998,459539206.13978976
ETH,1786770000,1786773540.0,1879.75,1879.8,1880.7,-0.0004785452,6.1801e-06,880371.5509999999,466033041.69365996
ETH,1786773600,1786777140.0,1881.25,1881.3,1882.22,-0.0004887845,8.1905e-06,880008.3654000001,445300954.2345702
ETH,1786777200,1786780680.0,1879.35,1879.4,1880.39,-0.0005264865,9.0986e-06,880307.6730000002,409164656.0814998
ETH,1786780800,1786784340.0,1876.75,1876.8,1877.5,-0.0003728362,3.5756e-06,871541.3602000002,393455085.87100977
ETH,1786784400,1786787940.0,1879.95,1880.0,1880.68,-0.0003615713,1.25e-05,873538.8747999999,381439622.46414024
ETH,1786788000,1786791540.0,1880.05,1880.1,1880.9,-0.0004253283,1.25e-05,875027.4218,352430296.8337399
ETH,1786791600,1786795140.0,1878.85,1878.7,1879.4,-0.0002660424,1.25e-05,875109.3554000007,342418457.7786602
ETH,1786795200,1786798740.0,1882.25,1882.3,1883.29,-0.0005256758,1.25e-05,875427.6364000002,321764002.01511955
ETH,1786798800,1786802340.0,1882.55,1882.6,1883.78,-0.0006264001,3.7243e-06,883224.8511999999,319798165.74063045
ETH,1786802400,1786805940.0,1883.15,1882.9,1883.6,-0.0002123593,4.3932e-06,890407.8367999998,318234050.93506896
ETH,1786806000,1786809540.0,1884.25,1884.22,1884.94,-0.0003395334,1.25e-05,891511.1088000003,268800516.47266024
ETH,1786809600,1786813140.0,1883.95,1883.9,1884.9,-0.0004774789,7.2447e-06,891517.3634,256656210.18927023
ETH,1786813200,1786816740.0,1883.65,1883.7,1884.5,-0.0004245158,6.0339e-06,893038.4869999998,223504660.8440199
ETH,1786816800,1786820340.0,1881.75,1881.7,1882.82,-0.0005417406,-1.5862e-06,893734.0619999999,210815392.39491993
ETH,1786820400,1786823940.0,1883.75,1883.7,1884.6,-0.0004244933,3.2023e-06,892941.7106,188632009.71650013
ETH,1786824000,1786827480.0,1882.45,1882.5,1883.4,-0.0004778592,1.3902e-06,891828.7533999999,187510885.00257027
ETH,1786827600,1786831140.0,1884.45,1884.4,1885.2,-0.0003713134,-2.8164e-06,892461.2485999999,171547508.47060984
ETH,1786831200,1786834680.0,1883.65,1883.7,1884.7,-0.0005305884,1.9156e-06,892532.2084000002,156630817.10785007
ETH,1786834800,1786838280.0,1882.25,1882.2,1882.84,-0.0002868008,8.8454e-06,889232.6279999999,152599343.77041978
ETH,1786838400,1786841940.0,1882.05,1882.03,1882.65,-0.0002921414,7.417e-07,887586.061,156158793.33993965
ETH,1786842000,1786845540.0,1879.95,1879.9,1880.6,-0.0003190471,1.24703e-05,885982.2930000001,157336931.96678004
ETH,1786845600,1786849140.0,1882.75,1882.8,1883.72,-0.0004883953,1.25e-05,884498.9393999999,168223652.53680015
ETH,1786849200,1786852740.0,1882.15,1882.2,1883.1,-0.0004779353,9.1344e-06,884371.3498,166848035.4438597
ETH,1786852800,1786856340.0,1880.95,1880.9,1881.6,-0.0003188776,1.03026e-05,882960.3494,169335621.26204008
ETH,1786856400,1786859940.0,1878.95,1879.0,1879.8,-0.0004255772,1.10965e-05,875247.5900000003,176177335.48710993
ETH,1786860000,1786863540.0,1879.85,1879.9,1880.64,-0.0003934831,1.25e-05,874482.2443999996,179751099.62021992
ETH,1786863600,1786867140.0,1880.75,1880.8,1881.55,-0.0003986075,9.9514e-06,874720.0823999997,178729081.8973699
ETH,1786867200,1786870740.0,1880.15,1880.2,1880.9,-0.0003721623,1.25e-05,874832.3782,163511286.2567399
ETH,1786870800,1786874340.0,1879.65,1879.66,1880.43,-0.0003882091,1.25e-05,875249.6647999998,156530741.35777995
ETH,1786874400,1786877940.0,1879.95,1880.0,1880.9,-0.0004678611,4.8087e-06,875366.137,154963489.31589013
ETH,1786878000,1786881480.0,1879.95,1880.1,1880.9,-0.0004784943,1.25e-05,875408.5594,154834073.53196993
ETH,1786881600,1786885140.0,1878.85,1878.9,1879.82,-0.0004894086,5.0937e-06,875159.8559999997,151942771.1020301
ETH,1786885200,1786888740.0,1880.95,1880.9,1881.8,-0.0004251249,8.0962e-06,879958.4740000002,136841888.47341013
ETH,1786888800,1786892340.0,1882.25,1882.4,1883.46,-0.0006158878,3.8827e-06,884410.5384000002,135929481.30060002
ETH,1786892400,1786895940.0,1883.65,1883.6,1884.17,-0.0002494467,4.102e-06,880678.4952,144875672.7270902
ETH,1786896000,1786899540.0,1888.65,1888.64,1889.51,-0.0004286826,1.25e-05,891470.7597999995,191154243.05272013
ETH,1786899600,1786903080.0,1884.35,1884.4,1885.2,-0.0004243582,1.25e-05,889226.8198000002,213644677.53826985
ETH,1786903200,1786906680.0,1885.05,1885.0,1885.53,-0.0002280526,1.25e-05,876099.7692000002,245502056.80432984
ETH,1786906800,1786910340.0,1884.85,1884.9,1885.86,-0.0005090516,1.25e-05,872825.5457999995,253021080.67023972
ETH,1786910400,1786913940.0,1881.15,1881.1,1882.03,-0.0004410132,1.07726e-05,872346.3415999993,253099055.7775003
ETH,1786914000,1786917540.0,1875.55,1875.5,1876.28,-0.0003624193,9.4064e-06,871443.9947999998,264228354.6271796
ETH,1786917600,1786921140.0,1875.05,1875.25,1876.03,-0.0003091635,1.22124e-05,870879.4388000001,298048326.6393199
ETH,1786921200,1786924740.0,1875.65,1875.5,1876.1,-0.0002132083,1.25e-05,871850.6916000003,298187778.8026904
ETH,1786924800,1786928340.0,1878.15,1878.1,1878.92,-0.0003831989,1.25e-05,875422.4732000002,313346609.96301985
ETH,1786928400,1786931940.0,1890.55,1890.6,1891.6,-0.000528653,1.25e-05,886849.9156,394209272.7628096
ETH,1786932000,1786935540.0,1901.05,1901.0,1901.8,-0.0003680724,8.6287e-06,883763.4342,411955364.4330896
ETH,1786935600,1786939140.0,1900.35,1900.3,1901.1,-0.0003682079,1.13199e-05,884033.9755999997,445131510.5606596
ETH,1786939200,1786942740.0,1902.55,1902.6,1903.31,-0.0003730343,1.25e-05,884736.8833999995,447754939.0186604
ETH,1786942800,1786946340.0,1899.05,1898.9,1899.7,-0.0003158393,1.25e-05,886035.9957999996,445499034.0316103
ETH,1786946400,1786949880.0,1906.75,1906.7,1907.64,-0.0004403347,8.8711e-06,888506.3865999997,457123126.0033702
ETH,1786950000,1786953540.0,1899.95,1900.0,1900.93,-0.0004892342,9.7102e-06,887427.6841999997,472264291.01544005
ETH,1786953600,1786957140.0,1893.45,1893.5,1894.4,-0.0004750845,7.535e-07,883951.1503999999,494402679.6288697
ETH,1786957200,1786960740.0,1893.25,1893.2,1894.03,-0.0003854216,7.7364e-06,883782.1068000001,496722921.2951595
ETH,1786960800,1786964340.0,1906.15,1906.24,1907.19,-0.0005190883,9.5685e-06,885899.7780000003,508294125.0636195
ETH,1786964400,1786967940.0,1903.25,1903.5,1904.3,-0.0005251273,1.25e-05,888535.0359999997,524113684.4432699
ETH,1786968000,1786971540.0,1898.55,1898.6,1899.47,-0.0004580225,8.3402e-06,889665.1612,533865514.13078994
ETH,1786971600,1786975080.0,1904.25,1904.36,1905.24,-0.0004933762,1.0203e-05,888555.0069999999,549958567.6126096
ETH,1786975200,1786978680.0,1906.95,1906.9,1907.69,-0.000361694,1.11468e-05,891560.9774,570037133.522229
ETH,1786978800,1786982280.0,1912.35,1912.3,1913.1,-0.0003658983,1.25e-05,912875.7114000007,597155508.3853501
ETH,1786982400,1786985940.0,1906.65,1906.56,1907.47,-0.0004036761,9.986e-06,910813.3956000004,563873778.4847504
ETH,1786986000,1786989540.0,1908.25,1908.3,1909.1,-0.0004190456,1.25e-05,918925.1330000001,560943651.5753601
ETH,1786989600,1786993080.0,1908.95,1909.0,1909.9,-0.0004188701,1.25e-05,919775.9226000002,538830742.7382908
ETH,1786993200,1786996740.0,1907.25,1907.3,1908.11,-0.0004245038,6.9927e-06,920979.6008000001,538638760.92147
ETH,1786996800,1787000280.0,1905.95,1905.8,1906.6,-0.0003146963,1.25e-05,924232.9276000002,548955554.4084994
ETH,1787000400,1787003940.0,1905.55,1905.4,1906.21,-0.0003200067,7.1695e-06,921260.3436000006,538188841.2523185
ETH,1787004000,1787007480.0,1903.55,1903.5,1904.4,-0.0004200798,4.3958e-06,918447.7994000001,509667246.3992796
ETH,1787007600,1787011080.0,1913.35,1913.0,1913.72,-6.79305e-05,1.25e-05,924409.2613999996,537153537.5171596
ETH,1787011200,1787014680.0,1908.55,1908.6,1909.4,-0.0004189798,1.25e-05,919271.2016000005,535859124.33886015
ETH,1787014800,1787018340.0,1899.95,1900.0,1900.9,-0.0004734599,1.12605e-05,910965.8184,475992492.79072005
ETH,1787018400,1787021940.0,1892.25,1892.2,1893.0,-0.0003697834,4.5487e-06,884004.1365999997,535410319.20519084
ETH,1787022000,1787025540.0,1893.95,1893.5,1894.3,-0.0001583698,1.257e-06,865379.9630000005,554690210.0526512
ETH,1787025600,1787029140.0,1896.05,1896.0,1896.7,-0.0003163389,1.25e-05,862470.3065999999,566088316.4519298
ETH,1787029200,1787032740.0,1895.05,1895.0,1896.07,-0.0005115845,6.3437e-06,862915.6012000002,570442941.5896305
ETH,1787032800,1787036340.0,1901.35,1901.4,1902.27,-0.0004573483,7.7132e-06,867135.3052000002,570412953.6655085
ETH,1787036400,1787039880.0,1897.65,1897.7,1898.72,-0.000537204,5.4807e-06,862834.4744,567227121.5271295
ETH,1787040000,1787043540.0,1899.45,1899.4,1900.3,-0.0004209862,5.9382e-06,864190.7180000001,557496679.9326805
ETH,1787043600,1787047140.0,1896.15,1896.1,1897.0,-0.0004217185,-5.132e-06,858957.3102000002,566433322.4788796
ETH,1787047200,1787050740.0,1897.25,1897.2,1898.1,-0.0004214741,-3.9706e-06,862477.1809999999,566924949.8855209
ETH,1787050800,1787054340.0,1902.05,1902.1,1903.1,-0.0005254585,5.0463e-06,869481.3587999996,567606323.5770186
ETH,1787054400,1787057880.0,1898.85,1898.7,1899.8,-0.0004737341,2.6771e-06,868024.6383999998,565734210.4306902
ETH,1787058000,1787061480.0,1896.55,1896.6,1897.4,-0.0004216296,4.9016e-06,864590.0175999993,560702183.6639798
ETH,1787061600,1787065140.0,1911.35,1911.47,1912.59,-0.0006221929,7.5543e-06,882233.7422,605078961.6304696
ETH,1787065200,1787068680.0,1915.65,1915.7,1916.78,-0.0005634449,2.2598e-06,924185.4467999996,658638317.7235006
ETH,1787068800,1787072280.0,1917.95,1917.96,1918.9,-0.0004690187,-6.5776e-06,923913.3905999998,701616659.7008294
ETH,1787072400,1787075880.0,1911.35,1911.6,1912.53,-0.0005908404,9.795e-07,923145.5488,681224961.4344199
ETH,1787076000,1787079540.0,1915.55,1915.6,1916.58,-0.0005113275,3.5301e-06,923571.9188000002,680375860.6713195
ETH,1787079600,1787083140.0,1912.35,1912.4,1913.3,-0.0004703915,7.5017e-06,923063.6445999998,672041742.1362994
ETH,1787083200,1787086740.0,1912.55,1912.5,1913.39,-0.0004128798,5.333e-06,923320.3467999998,662550503.65197
ETH,1787086800,1787090280.0,1910.35,1910.5,1911.66,-0.000653882,1.0738e-06,923581.5699999998,661249833.6545796
ETH,1787090400,1787093940.0,1912.85,1912.8,1913.6,-0.0003658027,5.1983e-06,911355.7587999996,676362154.2696894
ETH,1787094000,1787097540.0,1916.35,1916.5,1917.3,-0.0004694101,1.25e-05,914163.3517999997,653133799.8786094
ETH,1787097600,1787101140.0,1913.25,1913.2,1914.04,-0.0003866168,1.05813e-05,900435.7723999991,697039622.8696098
ETH,1787101200,1787104740.0,1912.75,1912.8,1913.8,-0.0005225206,7.0792e-06,889469.3123999996,710993229.8519803
ETH,1787104800,1787108280.0,1907.25,1907.2,1908.32,-0.0005345016,-6.6943e-06,873682.3747999999,654729439.9359012
ETH,1787108400,1787111940.0,1911.55,1911.5,1912.55,-0.000496719,6.0717e-06,886600.4730000003,665135549.0000602
ETH,1787112000,1787115480.0,1909.65,1909.8,1910.8,-0.0005338078,1.21351e-05,888432.8577999999,680034730.2971003
ETH,1787115600,1787119080.0,1908.95,1909.19,1910.28,-0.0006700588,-2.451e-07,885620.2939999998,672324624.5467908
ETH,1787119200,1787122680.0,1915.15,1915.3,1916.3,-0.0005740229,4.5617e-06,886998.7265999997,672336051.6093496
ETH,1787122800,1787126340.0,1915.45,1915.5,1916.45,-0.0004957082,6.8517e-06,891118.3951999994,696966738.2073401
ETH,1787126400,1787129880.0,1920.85,1920.9,1922.01,-0.0005775204,-6.2056e-06,915106.9678,763002687.079789
ETH,1787130000,1787133540.0,1918.15,1918.11,1919.48,-0.0006668473,-2.323e-06,900162.9619999999,785632719.8960092
ETH,1787133600,1787137140.0,1919.15,1919.19,1920.0,-0.0004166667,-1.1373e-06,895697.8537999996,781054546.3981208
ETH,1787137200,1787140680.0,1922.05,1922.0,1923.08,-0.0005095992,-1.9676e-06,931094.1811999998,846103825.9070204
ETH,1787140800,1787144340.0,1935.35,1935.6,1936.8,-0.0006712102,-4.1536e-06,952598.5608,968972059.9727218
ETH,1787144400,1787147880.0,1932.15,1932.11,1933.05,-0.0004397196,-1.62899e-05,899099.1486,1148748328.7719612
ETH,1787148000,1787151540.0,1974.05,1973.6,1974.48,-0.0001924557,4.0788e-06,923632.1004000022,1316050497.395564
ETH,1787151600,1787155140.0,2085.15,2085.26,2085.85,-0.0003116236,1.25e-05,882510.6285999998,2058429832.0662925
ETH,1787155200,1787158740.0,2086.75,2086.8,2087.4,-0.0002443231,1.25e-05,876529.2951999988,2185492660.3961596
ETH,1787158800,1787162280.0,2089.65,2090.0,2090.77,-0.0005117732,1.25e-05,855087.6542000002,2350590682.0578437
ETH,1787162400,1787165940.0,2089.25,2089.1,2090.0,-0.0003349282,1.12665e-05,854829.6143999998,2394011630.168613
ETH,1787166000,1787169540.0,2104.65,2104.6,2105.3,-0.000284995,1.25e-05,863763.4229999996,2478654719.033214
ETH,1787169600,1787173080.0,2209.25,2209.6,2209.4,-4.52612e-05,1.25e-05,847144.6516000014,2895443479.4253697
ETH,1787173200,1787176680.0,2290.65,2291.4,2289.76,0.0003668507,2.69978e-05,871583.0203999995,3713450537.107158
ETH,1787176800,1787180340.0,2250.55,2250.1,2250.0,0.0002222222,1.25e-05,839980.1099999994,3947781033.82328
ETH,1787180400,1787183940.0,2252.65,2252.59,2252.43,7.5474e-05,1.25e-05,829703.8531999999,4004750477.6005473
ETH,1787184000,1787187480.0,2265.95,2265.9,2265.5,0.0001765615,1.25e-05,860794.3512000004,4023438460.113645
ETH,1787187600,1787191080.0,2267.25,2267.2,2267.26,0.0,1.25e-05,860042.7336,4044826068.259848
ETH,1787191200,1787194740.0,2252.95,2252.99,2253.0,0.0,1.25e-05,858413.4443999995,4048407724.9023285
ETH,1787194800,1787198340.0,2253.05,2253.4,2252.7,0.0001331735,1.25e-05,874021.7176000002,4090354404.771606
ETH,1787198400,1787201880.0,2252.45,2252.5,2251.76,0.0002442534,1.25e-05,885881.7718000005,4119744285.404453
ETH,1787202000,1787205540.0,2248.75,2249.3,2248.94,-6.22515e-05,1.25e-05,889432.2730000002,4141850228.1998425
ETH,1787205600,1787209140.0,2263.75,2263.6,2262.6,0.0004861664,1.25e-05,888762.6333999998,4209694866.491863
ETH,1787209200,1787212740.0,2252.25,2252.2,2251.1,0.00048865,1.25e-05,889992.1537999995,4198778524.8449483
ETH,1787212800,1787216340.0,2282.75,2282.4,2282.26,0.0001927914,1.25e-05,888186.5401999999,4247785740.154784
ETH,1787216400,1787219880.0,2277.05,2276.7,2277.02,0.0,1.25e-05,877145.2570000006,4341725565.030633
ETH,1787220000,1787223540.0,2282.75,2282.7,2282.8,0.0,1.25e-05,882533.4450000017,4397793366.633629
ETH,1787223600,1787227140.0,2296.75,2296.72,2296.56,0.0,1.25e-05,891201.3535999999,4424782791.622456
ETH,1787227200,1787230680.0,2289.45,2289.5,2289.95,-0.0001965108,1.25e-05,898596.1710000003,4450394595.211204
ETH,1787230800,1787234340.0,2274.85,2274.6,2274.9,0.0,1.25e-05,889684.1888,4383562553.674357
ETH,1787234400,1787237880.0,2277.05,2276.91,2277.5,-0.0001361142,1.25e-05,889926.0964,4197728493.0517116
ETH,1787238000,1787241540.0,2327.75,2327.7,2327.2,0.0002148505,1.25e-05,877711.2173999995,3628898273.867121
ETH,1787241600,1787245140.0,2343.85,2343.9,2343.7,4.26676e-05,1.25e-05,892587.3058000001,3612074008.927804
ETH,1787245200,1787248680.0,2346.85,2346.3,2346.43,0.0001576864,1.25e-05,886581.3218,3528333588.7291684
ETH,1787248800,1787252280.0,2320.25,2320.0,2320.0,3.01724e-05,1.25e-05,892548.1560000002,3649346280.243909
ETH,1787252400,1787255940.0,2325.45,2325.7,2325.8,-0.0001289879,1.25e-05,894517.9501999996,3600926196.6554055
ETH,1787256000,1787259480.0,2318.45,2318.2,2318.99,-0.0002112989,1.25e-05,885498.5621999992,3243197360.076007
ETH,1787259600,1787263080.0,2317.25,2317.3,2317.38,-3.45217e-05,1.25e-05,892073.9181999996,2449434528.672179
ETH,1787263200,1787266740.0,2315.15,2315.2,2314.4,0.0003024542,1.25e-05,906694.2519999996,2295772994.562123
ETH,1787266800,1787270340.0,2328.55,2328.3,2327.4,0.0004726304,1.25e-05,914922.6107999987,2278640030.821064
ETH,1787270400,1787273880.0,2338.95,2338.9,2338.56,0.0001453886,1.25e-05,905502.3285999998,2334438636.1237707
ETH,1787274000,1787277540.0,2362.05,2361.9,2361.51,0.0001228028,1.25e-05,869634.2946000004,2496956255.557879
ETH,1787277600,1787281080.0,2347.25,2347.2,2346.5,0.0001448967,1.25e-05,886968.2682000002,2593991480.575372
ETH,1787281200,1787284740.0,2345.85,2345.8,2345.13,0.0002856984,1.25e-05,893760.7166000003,2535234014.6437783
ETH,1787284800,1787288340.0,2354.65,2354.6,2353.81,0.0003356261,1.25e-05,895011.0706000006,2523026485.1018686
ETH,1787288400,1787291940.0,2364.55,2364.6,2363.88,0.0002622807,1.25e-05,894911.2062000011,2579598475.014268
ETH,1787292000,1787295540.0,2372.25,2372.0,2371.3,0.0003795386,1.25e-05,892765.1308,2579120563.5162134
ETH,1787295600,1787299140.0,2371.05,2371.0,2369.75,0.0005274818,1.25e-05,894503.4295999999,2693271422.11484
ETH,1787299200,1787302740.0,2446.55,2446.5,2444.22,0.0008100744,2.60433e-05,896418.3609999997,2843516330.9949355
ETH,1787302800,1787306340.0,2401.15,2401.6,2400.21,0.0003708009,1.25e-05,930804.2082,2967536428.777424
ETH,1787306400,1787309880.0,2399.45,2399.4,2398.1,0.0005420958,1.25e-05,924761.1403999999,2994958547.025402
ETH,1787310000,1787313540.0,2372.85,2372.4,2371.3,0.0006325644,1.25e-05,900060.3182000002,3022039311.148799
ETH,1787313600,1787317080.0,2387.65,2387.5,2386.4,0.0005028495,1.25e-05,900719.9088000001,2964939276.15448
ETH,1787317200,1787320680.0,2389.15,2389.1,2387.69,0.0003518045,1.25e-05,917239.4599999991,2982272993.023825
ETH,1787320800,1787324340.0,2393.15,2393.1,2392.4,0.0002925932,1.25e-05,899296.6359999985,3076183252.031377
ETH,1787324400,1787327940.0,2395.55,2395.5,2395.1,0.0001670076,1.25e-05,909794.9799999996,2907601862.0565577
ETH,1787328000,1787331540.0,2409.05,2409.1,2408.2,0.0003321983,1.25e-05,907525.9561999994,2892157573.831926
ETH,1787331600,1787335080.0,2426.65,2426.7,2425.97,0.0002596899,1.25e-05,906579.5292000003,2940574559.549698
ETH,1787335200,1787338680.0,2415.45,2415.5,2415.3,4.14027e-05,1.25e-05,872236.5069999993,2910161927.1371913
ETH,1787338800,1787342340.0,2413.15,2413.2,2413.4,-8.28706e-05,1.25e-05,873393.529,2933418759.2157693
ETH,1787342400,1787345940.0,2442.35,2442.2,2441.21,0.0004464999,1.25e-05,911282.7737999993,3080745409.5256076
ETH,1787346000,1787349480.0,2515.55,2515.5,2513.24,0.0008992376,1.25e-05,897909.2637999994,3385566439.266749
ETH,1787349600,1787353140.0,2521.85,2521.6,2520.22,0.0006269294,4.73146e-05,884422.4325999997,3561345221.8621254
ETH,1787353200,1787356740.0,2517.75,2517.62,2515.6,0.0008347909,3.22763e-05,889688.6791999999,3650494698.246725
ETH,1787356800,1787360340.0,2523.3,2522.8,2520.4,0.0011109348,2.72486e-05,931245.8392000007,3698711405.1151648
ETH,1787360400,1787363880.0,2522.15,2522.0,2519.48,0.0010398971,8.46073e-05,937983.2652000007,3556985169.902668
ETH,1787364000,1787367540.0,2511.95,2511.8,2511.4,0.0001990921,1.25e-05,831530.2250000001,3680235576.0912085
ETH,1787367600,1787371080.0,2519.95,2519.7,2519.01,0.0003533134,1.25e-05,818004.5704,3711625219.8218355
ETH,1787371200,1787374740.0,2515.85,2515.9,2515.8,0.0,1.25e-05,778538.9461999998,3782849959.6372485
ETH,1787374800,1787378280.0,2440.05,2440.0,2440.0,0.0,1.25e-05,733750.4697999996,4093397152.461689
ETH,1787378400,1787381880.0,2436.65,2436.5,2436.69,0.0,1.25e-05,721541.7891999998,4080157663.5709276
ETH,1787382000,1787385540.0,2432.65,2432.7,2433.22,-0.0002137086,1.25e-05,723768.0125999996,3978559352.5572424
ETH,1787385600,1787389080.0,2424.65,2424.6,2424.9,-6.18582e-05,1.25e-05,729160.8668000002,3741848021.8721395
ETH,1787389200,1787392680.0,2419.95,2420.0,2420.4,-0.0001652619,1.25e-05,729465.7522,3533254979.435135
ETH,1787392800,1787396280.0,2408.75,2408.7,2408.43,0.0001121062,1.25e-05,744439.4972000002,3506989467.2438817
ETH,1787396400,1787399940.0,2425.05,2424.5,2424.2,0.0003300058,1.25e-05,753946.5282000002,3418596500.3520517
ETH,1787400000,1787403480.0,2431.05,2430.9,2430.0,0.0004115226,1.25e-05,765822.9252,3349611959.9403653
ETH,1787403600,1787407080.0,2430.75,2430.7,2429.8,0.0003704009,1.25e-05,774719.2789999993,3223302370.6424546
ETH,1787407200,1787410740.0,2412.35,2412.4,2411.99,0.0001285246,1.25e-05,771331.9526000001,3101543600.5193315
ETH,1787410800,1787414280.0,2411.85,2411.8,2411.19,0.0002529871,1.25e-05,768371.2784000004,3029774106.5974164
ETH,1787414400,1787417940.0,2424.35,2424.4,2423.9,0.0001650233,1.25e-05,773133.8786000006,2934416120.2713633
ETH,1787418000,1787421540.0,2427.15,2427.2,2426.6,0.0002060496,1.25e-05,776415.7309999999,2818084282.6954226
